BLEU,ROUGE1,ROUGE2,ROUGEL,METEOR,GLEU,Repetition Rate,Flesch Reading Ease,CoSIM,BERT Score,Toxicity,Novelty,Diversity
0.0088,0.0903,0.0255,0.0506,0.0191,0.0457,0.8235,8.1453,0.5483,0.2397,0.0005,0.042,0.1765
0.0056,0.1212,0.0,0.0909,0.0117,0.0359,0.8496,14.2602,0.5394,0.4226,0.0304,0.0796,0.1504
0.0026,0.0578,0.0,0.0578,0.0073,0.026,0.876,9.8555,0.4439,0.4024,0.0006,0.0775,0.124
0.0034,0.0579,0.0,0.0474,0.0078,0.0292,0.8632,14.2857,0.4786,0.28,0.0025,0.0684,0.1368
0.0029,0.0751,0.0,0.0657,0.0108,0.0208,0.8492,15.7895,0.4814,0.2953,0.0024,0.0952,0.1508
0.0061,0.167,0.0202,0.1336,0.0162,0.0508,0.856,14.9123,0.6633,0.3589,0.0012,0.056,0.144
0.0049,0.128,0.0152,0.1129,0.008,0.0409,0.916,9.8214,0.5412,0.3212,0.0106,0.0229,0.084
0.0059,0.1581,0.0094,0.1488,0.0184,0.0556,0.8448,8.3915,0.4806,0.3837,0.1202,0.0862,0.1552
0.0254,0.4432,0.0761,0.2,0.1195,0.1367,0.6333,15.918,0.3031,0.512,0.0044,0.181,0.3667
0.0022,0.0189,0.0,0.0189,0.004,0.0102,0.9113,10.0917,0.2021,0.3731,0.0019,0.0726,0.0887
0.0008,0.0628,0.0,0.0597,0.0016,0.0114,0.9744,2.8139,0.1788,0.3785,0.9975,0.0098,0.0256
0.0049,0.1081,0.0182,0.1081,0.0068,0.0331,0.9231,6.7477,0.3677,0.2942,0.0013,0.0308,0.0769
0.0044,0.0986,0.0066,0.092,0.0116,0.0375,0.8716,12.5102,0.4469,0.2609,0.0058,0.0734,0.1284
0.0633,0.3821,0.1066,0.1707,0.2907,0.148,0.3786,61.97,0.5492,0.6054,0.0132,0.5517,0.6214
0.0996,0.4138,0.087,0.2155,0.2979,0.176,0.3407,41.53,0.4296,0.6631,0.0043,0.5843,0.6593
0.0044,0.094,0.0146,0.0795,0.0113,0.0325,0.8381,18.5567,0.424,0.3288,0.9836,0.0952,0.1619
0.0023,0.1088,0.0,0.0704,0.0164,0.0356,0.8062,20.75,0.1109,0.3246,0.9684,0.1163,0.1938
0.0067,0.0295,0.0127,0.0295,0.0006,0.0101,0.9811,2.0588,0.5112,0.3389,0.2001,0.0071,0.0189
0.0017,0.0209,0.0053,0.0209,0.0007,0.0079,0.9781,2.7344,0.4651,0.3158,0.3877,0.0094,0.0219
0.0649,0.3036,0.0706,0.1479,0.2616,0.1396,0.3664,55.13,0.3375,0.5759,0.0009,0.6145,0.6336
0.0219,0.2913,0.0702,0.1272,0.2691,0.1259,0.3407,41.53,0.6124,0.415,0.0043,0.4719,0.6593
0.0021,0.0801,0.0,0.0616,0.014,0.0253,0.7979,17.6253,0.4535,0.2834,0.3333,0.1064,0.2021
0.0378,0.2692,0.0649,0.1213,0.2627,0.1208,0.3407,41.53,0.5084,0.3967,0.0043,0.4719,0.6593
0.007,0.1628,0.0,0.1332,0.0139,0.0658,0.8929,8.8208,0.2227,0.2895,0.1314,0.0357,0.1071
0.0043,0.098,0.0038,0.0791,0.0137,0.0545,0.8929,8.8208,0.2962,0.2078,0.1314,0.0446,0.1071
0.0026,0.0993,0.0,0.0993,0.0051,0.0323,0.9328,6.0476,0.1294,0.3161,0.001,0.0252,0.0672
0.0019,0.0925,0.0,0.087,0.0067,0.0215,0.8915,11.3043,0.2408,0.3056,0.0004,0.0775,0.1085
0.0008,0.0256,0.0,0.0213,0.0005,0.0065,0.9859,1.4663,0.2228,0.2999,0.5964,0.007,0.0141
0.0015,0.0506,0.0,0.0467,0.0087,0.023,0.8487,13.3041,0.5378,0.2383,0.5217,0.1008,0.1513
0.0009,0.05,0.0,0.05,0.0028,0.0113,0.948,4.5758,0.2629,0.3534,0.0195,0.0355,0.052
0.0035,0.1019,0.0103,0.0815,0.0092,0.032,0.8655,13.0634,0.2305,0.2603,0.0433,0.0756,0.1345
0.0209,0.2874,0.0235,0.1321,0.2262,0.106,0.3333,36.25,0.3806,0.5544,0.0047,0.6951,0.6667
0.0184,0.2402,0.0515,0.1221,0.2476,0.1148,0.336,35.95,0.4943,0.3759,0.0068,0.506,0.664
0.0008,0.0259,0.0,0.0216,0.0007,0.0065,0.9812,1.905,0.2843,0.3197,0.014,0.0094,0.0188
0.0008,0.0271,0.0,0.0193,0.0007,0.0065,0.9812,1.905,0.2993,0.3399,0.014,0.007,0.0188
0.026,0.2174,0.0365,0.1667,0.0164,0.0619,0.8682,10.486,0.2817,0.3692,0.0077,0.0543,0.1318
0.0519,0.2056,0.0757,0.1605,0.0309,0.0949,0.8231,13.1523,0.4005,0.2981,0.02,0.0385,0.1769
0.0056,0.0585,0.0,0.0501,0.0091,0.0337,0.8651,15.8416,0.3818,0.359,0.0682,0.0714,0.1349
0.0028,0.0305,0.0,0.0305,0.0071,0.0172,0.875,13.5922,0.3126,0.2321,0.0402,0.0625,0.125
0.0033,0.0421,0.0,0.0421,0.0082,0.0349,0.8889,9.2377,0.0778,0.3513,0.0039,0.0648,0.1111
0.0028,0.0671,0.0038,0.0485,0.0155,0.037,0.8411,11.9346,0.0,0.1931,0.0054,0.0748,0.1589
0.0537,0.3016,0.059,0.1265,0.256,0.1179,0.3028,52.8,0.2499,0.5545,0.0751,0.6842,0.6972
0.0033,0.0317,0.0,0.0317,0.0039,0.0232,0.9224,7.5269,0.2137,0.243,0.0858,0.0431,0.0776
0.0009,0.0275,0.0,0.0275,0.001,0.0063,0.9804,1.9544,0.0,0.2632,0.0009,0.0084,0.0196
0.018,0.2086,0.0471,0.1079,0.222,0.1054,0.3306,35.95,0.4849,0.348,0.0241,0.5181,0.6694
0.0021,0.0269,0.0,0.0269,0.0023,0.0139,0.9379,4.2252,0.1314,0.3255,0.4484,0.0414,0.0621
0.0031,0.1322,0.0,0.0793,0.0171,0.0447,0.8559,9.7745,0.3431,0.1949,0.5231,0.0541,0.1441
0.0028,0.0962,0.0,0.0865,0.0083,0.0272,0.876,12.2642,0.126,0.3525,0.0027,0.0744,0.124
0.0058,0.0781,0.0041,0.0698,0.0094,0.032,0.875,9.6538,0.3473,0.2257,0.5889,0.0521,0.125
0.0022,0.0114,0.0,0.0114,0.0022,0.0087,0.931,6.6126,0.2178,0.3363,0.7723,0.0603,0.069
0.0013,0.0243,0.0024,0.0243,0.0029,0.0144,0.931,6.6126,0.2611,0.1756,0.7723,0.0431,0.069
0.0059,0.142,0.012,0.0947,0.0198,0.0399,0.8056,19.3124,0.2584,0.4009,0.7617,0.0926,0.1944
0.0014,0.0423,0.0,0.0423,0.0044,0.0165,0.9074,8.332,0.1142,0.1766,0.0017,0.0556,0.0926
0.0029,0.0568,0.0,0.0568,0.0075,0.0213,0.8673,14.2857,0.5264,0.312,0.239,0.0714,0.1327
0.0016,0.0526,0.0,0.0482,0.0078,0.0197,0.875,12.4998,0.3335,0.2406,0.0069,0.075,0.125
0.0018,0.0373,0.0054,0.032,0.0014,0.0068,0.9592,0.0,0.268,0.3241,0.8868,0.0272,0.0408
0.023,0.2625,0.0714,0.1206,0.2688,0.1258,0.3407,41.53,0.3139,0.3885,0.0043,0.5056,0.6593
0.0231,0.3475,0.0488,0.1544,0.2465,0.1041,0.2793,38.69,0.4084,0.6183,0.0048,0.7125,0.7207
0.0031,0.0958,0.0088,0.0668,0.017,0.0427,0.8151,12.5339,0.4624,0.2301,0.0086,0.0672,0.1849
0.0055,0.1171,0.0197,0.0976,0.0124,0.0383,0.8824,11.2408,0.6506,0.4077,0.0064,0.042,0.1176
0.0085,0.1507,0.0195,0.1005,0.0476,0.0593,0.6609,31.8877,0.6312,0.2937,0.0073,0.1739,0.3391
0.0102,0.1084,0.01,0.0985,0.0146,0.035,0.8462,16.9492,0.5251,0.413,0.2004,0.0846,0.1538
0.0062,0.0832,0.0042,0.0749,0.0123,0.0303,0.8462,16.9492,0.3819,0.2982,0.2004,0.0923,0.1538
0.0028,0.0632,0.0,0.0632,0.0048,0.022,0.913,9.0,0.3369,0.3678,0.2929,0.0435,0.087
0.0018,0.0984,0.0082,0.0984,0.0032,0.0177,0.9673,3.2698,0.4029,0.3798,0.0147,0.0101,0.0327
0.0594,0.2977,0.0469,0.1953,0.1442,0.1107,0.5226,64.81,0.4437,0.5275,0.0088,0.3097,0.4774
0.0071,0.141,0.0122,0.1168,0.0154,0.0494,0.8833,8.6113,0.288,0.2403,0.0006,0.0333,0.1167
0.0021,0.0187,0.0,0.0187,0.0041,0.0116,0.8931,10.5851,0.3944,0.412,0.0133,0.0916,0.1069
0.0626,0.2999,0.0868,0.1349,0.2791,0.1443,0.3407,41.53,0.506,0.4008,0.0043,0.4607,0.6593
0.0036,0.0433,0.0087,0.0433,0.0046,0.0163,0.9097,10.0893,0.2569,0.3787,0.0052,0.0516,0.0903
0.0041,0.0604,0.0076,0.0604,0.0051,0.0261,0.9097,10.0893,0.1491,0.3599,0.0052,0.0645,0.0903
0.0029,0.0627,0.0,0.0627,0.0066,0.0228,0.88,7.92,0.4782,0.3729,0.2568,0.08,0.12
0.0018,0.0949,0.0037,0.0949,0.0031,0.0184,0.9634,3.4608,0.3055,0.4146,0.0918,0.0171,0.0366
0.0026,0.0725,0.0,0.0725,0.0075,0.0221,0.8968,6.3256,0.4271,0.337,0.8567,0.0635,0.1032
0.0044,0.1237,0.0,0.1237,0.0094,0.0388,0.8968,6.3256,0.4101,0.2779,0.8567,0.0397,0.1032
0.0221,0.3316,0.0733,0.228,0.3442,0.1172,0.314,36.66,0.3037,0.6614,0.0046,0.7108,0.686
0.0016,0.0527,0.0035,0.0527,0.001,0.0118,0.9789,2.0058,0.2441,0.3652,0.0573,0.0117,0.0211
0.0025,0.0569,0.0,0.0569,0.0089,0.0201,0.8651,11.84,0.3082,0.3446,0.0315,0.0873,0.1349
0.0023,0.0912,0.0068,0.0776,0.0114,0.032,0.8655,11.9304,0.5035,0.2236,0.0261,0.0672,0.1345
0.0029,0.0816,0.0,0.0816,0.0081,0.0284,0.8957,10.8911,0.38,0.3694,0.0161,0.0522,0.1043
0.0061,0.0532,0.0089,0.0488,0.0029,0.0236,0.9286,7.2993,0.6354,0.2728,0.008,0.026,0.0714
0.0109,0.0985,0.01,0.0985,0.0085,0.0359,0.9,7.723,0.3114,0.3794,0.0089,0.05,0.1
0.0014,0.0502,0.0,0.0502,0.0053,0.0218,0.8957,10.7921,0.2045,0.2469,0.6845,0.0609,0.1043
0.0147,0.1392,0.0248,0.1228,0.0099,0.0523,0.906,9.386,0.5319,0.3618,0.0093,0.0256,0.094
0.0496,0.308,0.093,0.1584,0.2594,0.1406,0.3407,41.53,0.4269,0.4444,0.0043,0.5281,0.6593
0.0055,0.1092,0.0169,0.084,0.0091,0.0332,0.876,13.2743,0.5286,0.3897,0.0189,0.0465,0.124
0.0024,0.1169,0.0131,0.0909,0.0115,0.0309,0.8828,12.5,0.535,0.3183,0.0161,0.0469,0.1172
0.009,0.124,0.0139,0.1102,0.0091,0.0429,0.906,9.386,0.5487,0.3448,0.0094,0.0256,0.094
0.0024,0.0974,0.0033,0.0812,0.0087,0.0376,0.906,9.386,0.4924,0.2387,0.0092,0.0171,0.094
0.0142,0.1649,0.0208,0.1649,0.0173,0.0543,0.8559,14.7216,0.317,0.4055,0.0221,0.0631,0.1441
0.0045,0.0518,0.0087,0.0374,0.0134,0.0283,0.8155,13.7366,0.4404,0.2045,0.5882,0.068,0.1845
0.0027,0.0555,0.0,0.0463,0.008,0.0232,0.8557,17.7215,0.3935,0.3147,0.6992,0.0928,0.1443
0.0041,0.1072,0.0116,0.0957,0.0099,0.045,0.9,9.517,0.3832,0.2195,0.0579,0.0455,0.1
0.003,0.0763,0.0,0.0654,0.0122,0.0263,0.7882,5.2084,0.5097,0.3406,0.1132,0.1294,0.2118
0.0091,0.1309,0.0152,0.0957,0.023,0.0485,0.7876,10.742,0.3628,0.2514,0.0899,0.1062,0.2124
0.0115,0.3957,0.0541,0.2032,0.2898,0.1131,0.2857,38.69,0.4846,0.6598,0.0126,0.6875,0.7143
0.0089,0.1321,0.0185,0.0737,0.034,0.0626,0.7561,20.1628,0.5471,0.2606,0.0966,0.0894,0.2439
0.0024,0.0909,0.0,0.0788,0.0138,0.0483,0.8596,10.8443,0.433,0.2898,0.3225,0.0614,0.1404
0.0149,0.2018,0.0275,0.1581,0.0256,0.0786,0.8392,8.8512,0.5964,0.3231,0.5227,0.049,0.1608
0.0018,0.0439,0.0,0.0384,0.0093,0.0271,0.8358,15.5328,0.1627,0.1944,0.1315,0.0896,0.1642
0.0041,0.1242,0.0066,0.1112,0.0122,0.0403,0.845,12.1855,0.4251,0.3583,0.2684,0.1008,0.155
0.0026,0.0982,0.0,0.0625,0.0092,0.0249,0.8712,13.7931,0.4437,0.4418,0.0824,0.0909,0.1288
0.0092,0.1047,0.0132,0.0785,0.0116,0.0375,0.8712,13.7931,0.4727,0.3554,0.0776,0.053,0.1288
0.0022,0.024,0.0,0.024,0.0024,0.015,0.9369,5.4274,0.2602,0.2898,0.0556,0.045,0.0631
0.0037,0.0769,0.0055,0.0714,0.0049,0.0301,0.9179,7.8562,0.2597,0.3075,0.0126,0.0373,0.0821
0.0124,0.1312,0.0156,0.1158,0.0127,0.0502,0.8583,10.9771,0.3337,0.3469,0.1699,0.063,0.1417
0.0035,0.0771,0.0,0.0653,0.0092,0.0301,0.8571,13.5519,0.1522,0.3492,0.0105,0.0827,0.1429
0.0028,0.0922,0.0093,0.0922,0.0066,0.0296,0.9141,10.0,0.2171,0.3804,0.0004,0.0469,0.0859
0.0183,0.0852,0.0238,0.0757,0.0063,0.0422,0.9141,10.0,0.2187,0.2642,0.0004,0.0234,0.0859
0.0064,0.1567,0.0,0.111,0.0291,0.061,0.8037,14.5987,0.3526,0.2824,0.0231,0.0935,0.1963
0.1021,0.1838,0.0784,0.1169,0.2112,0.1641,0.3252,36.25,0.4452,0.302,0.0065,0.4699,0.6748
0.0209,0.3837,0.0379,0.173,0.2579,0.114,0.3407,41.53,0.5037,0.6139,0.0043,0.618,0.6593
0.0034,0.0651,0.0036,0.0434,0.0129,0.0322,0.8254,20.3883,0.6327,0.2486,0.0026,0.0794,0.1746
0.0057,0.1126,0.0175,0.0693,0.0136,0.0382,0.8425,14.3921,0.4743,0.4488,0.0179,0.0787,0.1575
0.0646,0.2289,0.0629,0.1124,0.2213,0.1236,0.313,55.24,0.5271,0.3918,0.0081,0.5889,0.687
0.0178,0.2824,0.0259,0.1711,0.2069,0.1,0.3333,36.25,0.3954,0.5738,0.009,0.6951,0.6667
0.0349,0.2338,0.0502,0.115,0.2232,0.1117,0.3333,36.25,0.5011,0.369,0.0082,0.5122,0.6667
0.0006,0.0155,0.0,0.0155,0.0013,0.0054,0.9687,3.6496,0.6219,0.4048,0.5053,0.0235,0.0313
0.0012,0.036,0.0072,0.0252,0.0015,0.0083,0.9687,3.6496,0.6322,0.3911,0.5053,0.0157,0.0313
0.0025,0.0286,0.0,0.019,0.0062,0.0165,0.8537,16.0714,0.4076,0.386,0.0121,0.122,0.1463
0.0019,0.0608,0.0,0.0547,0.0084,0.0192,0.8537,16.0714,0.4001,0.3178,0.0121,0.0976,0.1463
0.0028,0.0594,0.0,0.0594,0.0043,0.0255,0.9211,8.0808,0.0945,0.323,0.6538,0.0439,0.0789
0.0032,0.1066,0.0047,0.0788,0.0167,0.036,0.8205,20.1923,0.4681,0.2739,0.9506,0.1026,0.1795
0.0299,0.3301,0.0571,0.1226,0.2868,0.1286,0.2991,54.22,0.229,0.626,0.0025,0.622,0.7009
0.0125,0.2235,0.0094,0.1118,0.1792,0.0896,0.3333,36.25,0.4284,0.3994,0.0046,0.622,0.6667
0.0018,0.0254,0.0,0.0254,0.0016,0.0091,0.9667,2.9535,0.2825,0.3181,0.8757,0.0242,0.0333
0.0017,0.0559,0.0,0.0559,0.0014,0.0142,0.9718,2.4991,0.4114,0.3598,0.8688,0.0128,0.0282
0.0057,0.112,0.0103,0.0814,0.0208,0.0422,0.7755,13.2675,0.2056,0.3956,0.0295,0.102,0.2245
0.0012,0.0294,0.0,0.0294,0.008,0.0202,0.8243,8.3873,0.4374,0.1528,0.1858,0.0946,0.1757
0.0301,0.1932,0.0293,0.1546,0.0223,0.0755,0.8468,14.4201,0.4483,0.4361,0.0254,0.0726,0.1532
0.0365,0.152,0.0239,0.114,0.0191,0.0784,0.8492,14.1115,0.3902,0.2725,0.0231,0.0476,0.1508
0.0066,0.0926,0.0094,0.0648,0.0213,0.0415,0.767,23.2467,0.4233,0.3642,0.0186,0.1262,0.233
0.0043,0.1339,0.0225,0.1116,0.0163,0.0379,0.8358,12.8388,0.5402,0.3733,0.0035,0.0821,0.1642
0.0059,0.0676,0.0098,0.0676,0.0077,0.0311,0.8852,11.4369,0.6123,0.4379,0.0228,0.0656,0.1148
0.0017,0.0729,0.0043,0.0557,0.0087,0.0306,0.8852,11.4369,0.6171,0.2531,0.0228,0.041,0.1148
0.0129,0.2078,0.0175,0.1818,0.0209,0.0608,0.8413,7.0071,0.5804,0.469,0.0025,0.0952,0.1587
0.0032,0.1097,0.0046,0.0823,0.0159,0.0395,0.84,7.3333,0.4386,0.3009,0.0024,0.088,0.16
0.0028,0.0939,0.0,0.0939,0.0067,0.0304,0.9167,7.31,0.3193,0.4141,0.0159,0.05,0.0833
0.054,0.2712,0.0682,0.1398,0.2425,0.1253,0.3407,41.53,0.2599,0.4259,0.0043,0.573,0.6593
0.0125,0.1515,0.0241,0.1116,0.0224,0.0544,0.8175,18.2819,0.5142,0.4183,0.0218,0.0873,0.1825
0.0007,0.0,0.0,0.0,0.0005,0.0045,0.9843,1.5545,0.1657,0.3537,0.002,0.0134,0.0157
0.015,0.109,0.0339,0.1007,0.0102,0.0458,0.8926,4.9894,0.3719,0.3571,0.0534,0.0496,0.1074
0.0046,0.0835,0.0,0.0578,0.0157,0.0471,0.8649,15.7556,0.312,0.2582,0.0125,0.0541,0.1351
0.0085,0.1529,0.0119,0.1235,0.0181,0.0493,0.8559,10.2173,0.4768,0.2929,0.024,0.0541,0.1441
0.008,0.1472,0.0198,0.1178,0.0192,0.0504,0.8545,10.3311,0.4266,0.2717,0.0345,0.0455,0.1455
0.0154,0.1997,0.0373,0.1628,0.0318,0.0648,0.7951,14.2366,0.6406,0.4294,0.0044,0.0984,0.2049
0.0106,0.1508,0.0295,0.1131,0.0352,0.062,0.7282,16.5416,0.5819,0.2802,0.0104,0.1165,0.2718
0.0025,0.102,0.0079,0.102,0.0111,0.0302,0.8655,15.2381,0.4772,0.3246,0.0494,0.0672,0.1345
0.002,0.0851,0.0054,0.0798,0.005,0.031,0.9333,6.6667,0.3413,0.2826,0.0025,0.0222,0.0667
0.0008,0.0217,0.0044,0.0217,0.0019,0.0074,0.9654,3.343,0.4392,0.3149,0.9763,0.0272,0.0346
0.0039,0.0881,0.0115,0.0881,0.004,0.019,0.9609,3.5098,0.5482,0.322,0.9753,0.0182,0.0391
0.0008,0.041,0.0,0.041,0.0019,0.0078,0.969,2.8134,0.3506,0.3164,0.0091,0.0222,0.031
0.0116,0.2173,0.0375,0.1614,0.0252,0.0642,0.8268,16.3764,0.5989,0.3513,0.0117,0.0709,0.1732
0.0245,0.2853,0.0767,0.1395,0.2767,0.1165,0.3443,45.09,0.2325,0.4797,0.0046,0.625,0.6557
0.0017,0.0389,0.0087,0.0389,0.0008,0.0095,0.9834,1.9219,0.4137,0.3125,0.0175,0.0047,0.0166
0.005,0.124,0.0119,0.1004,0.0141,0.0462,0.8509,15.0,0.5171,0.3092,0.2161,0.0526,0.1491
0.0046,0.1222,0.0051,0.0916,0.0172,0.0464,0.8435,13.5461,0.4188,0.2758,0.0039,0.0609,0.1565
0.0021,0.0724,0.0,0.0658,0.0077,0.0254,0.8776,7.7413,0.5334,0.4031,0.0487,0.0748,0.1224
0.0094,0.1499,0.0189,0.1218,0.0197,0.056,0.8561,9.4909,0.3298,0.3022,0.0062,0.0576,0.1439
0.0181,0.1682,0.0339,0.1093,0.0303,0.0613,0.7672,20.25,0.7286,0.4306,0.006,0.1207,0.2328
0.0403,0.2075,0.0586,0.1165,0.2082,0.1011,0.392,43.06,0.1859,0.3407,0.0045,0.5921,0.608
0.0023,0.0391,0.0,0.0313,0.0089,0.0183,0.8718,13.5073,0.4843,0.3187,0.2144,0.094,0.1282
0.0581,0.2907,0.0754,0.163,0.2528,0.1366,0.3407,41.53,0.2599,0.4326,0.0043,0.5393,0.6593
0.009,0.3182,0.0268,0.1414,0.247,0.0929,0.3193,50.16,0.2364,0.5709,0.005,0.7654,0.6807
0.0343,0.2869,0.053,0.153,0.2423,0.1122,0.3407,41.53,0.2656,0.4491,0.0043,0.6067,0.6593
0.0014,0.0497,0.0,0.0459,0.0025,0.0104,0.9694,2.8344,0.3867,0.3453,0.0611,0.0131,0.0306
0.0012,0.033,0.0,0.033,0.0069,0.0143,0.866,12.6809,0.5893,0.2153,0.0177,0.0928,0.134
0.0178,0.3131,0.0294,0.1384,0.2459,0.1073,0.3306,36.66,0.2375,0.5256,0.0046,0.6543,0.6694
0.1325,0.2295,0.1063,0.153,0.2615,0.1899,0.3305,37.27,0.4268,0.3549,0.0067,0.4684,0.6695
0.002,0.0508,0.0051,0.0508,0.0013,0.014,0.9784,1.9591,0.3024,0.2925,0.0357,0.0062,0.0216
0.0047,0.1373,0.0178,0.1063,0.0127,0.0539,0.8957,10.8183,0.6535,0.2401,0.0016,0.0261,0.1043
0.0047,0.0979,0.0082,0.0571,0.012,0.0348,0.8571,12.3093,0.4765,0.3704,0.0113,0.0756,0.1429
0.0007,0.0357,0.0,0.0325,0.0008,0.0094,0.9843,1.6471,0.3479,0.4362,0.0424,0.0079,0.0157
0.0053,0.1453,0.0086,0.1368,0.0169,0.0456,0.8647,11.7448,0.2242,0.355,0.0005,0.0677,0.1353
0.0045,0.1185,0.0114,0.1072,0.012,0.0397,0.8906,10.6195,0.3367,0.3068,0.6303,0.0469,0.1094
0.0011,0.0,0.0,0.0,0.0011,0.007,0.9615,3.9301,0.1964,0.3433,0.8712,0.0315,0.0385
0.0669,0.3559,0.0923,0.1726,0.2839,0.1496,0.3407,41.53,0.3926,0.481,0.0043,0.5281,0.6593
0.0056,0.1113,0.024,0.1033,0.0107,0.0374,0.8837,12.1552,0.2988,0.3978,0.0004,0.0543,0.1163
0.005,0.1179,0.0283,0.1011,0.015,0.0399,0.8681,12.3025,0.412,0.3399,0.0004,0.0694,0.1319
0.0048,0.1132,0.0088,0.0958,0.0095,0.0353,0.8974,9.7005,0.4679,0.331,0.0156,0.0427,0.1026
0.0035,0.0876,0.0176,0.0841,0.0072,0.0383,0.9145,8.6538,0.4837,0.2157,0.0007,0.0427,0.0855
0.0232,0.3517,0.054,0.1988,0.2845,0.1166,0.3407,41.53,0.2218,0.5831,0.0043,0.7079,0.6593
0.001,0.0196,0.0,0.0196,0.0008,0.0087,0.9778,2.1078,0.3448,0.3141,0.2153,0.0063,0.0222
0.0023,0.0805,0.0148,0.0732,0.0111,0.0231,0.8378,15.7283,0.4776,0.3343,0.8383,0.1351,0.1622
0.0022,0.0477,0.0053,0.0477,0.0011,0.0142,0.9789,2.2026,0.0658,0.3314,0.1502,0.0106,0.0211
0.002,0.024,0.0,0.012,0.0038,0.0189,0.9206,5.175,0.2769,0.265,0.0285,0.0397,0.0794
0.0011,0.0146,0.0,0.0146,0.0006,0.0094,0.9795,2.2727,0.219,0.3544,0.9338,0.0102,0.0205
0.02,0.2359,0.0773,0.1651,0.065,0.0867,0.6585,18.6868,0.6801,0.3855,0.0246,0.1789,0.3415
0.0506,0.2426,0.0598,0.1535,0.0491,0.099,0.7538,13.9215,0.5489,0.3419,0.0518,0.0923,0.2462
0.0124,0.1677,0.0241,0.1317,0.0202,0.0657,0.8632,12.0753,0.2642,0.2874,0.0348,0.0513,0.1368
0.0302,0.4753,0.093,0.2128,0.3211,0.1551,0.3407,41.53,0.3586,0.5978,0.0043,0.5056,0.6593
0.0097,0.113,0.019,0.1005,0.0123,0.0426,0.8571,13.8762,0.4284,0.3961,0.0005,0.0677,0.1429
0.0019,0.0947,0.0,0.0648,0.0117,0.0336,0.848,8.2861,0.4621,0.3143,0.0045,0.08,0.152
0.005,0.1106,0.0,0.1014,0.0079,0.0393,0.904,10.2804,0.4148,0.3773,0.0033,0.048,0.096
0.0013,0.0272,0.0039,0.0272,0.0007,0.0069,0.984,1.3193,0.3366,0.337,0.368,0.0069,0.016
0.0098,0.0682,0.0086,0.0682,0.0079,0.0369,0.8929,11.0236,0.5159,0.3589,0.6659,0.0446,0.1071
0.0034,0.0957,0.0044,0.0913,0.0146,0.0374,0.8349,14.9068,0.5034,0.2446,0.0354,0.0734,0.1651
0.0068,0.0286,0.0082,0.0286,0.0017,0.0111,0.9756,2.6245,0.3156,0.3445,0.0653,0.0111,0.0244
0.0036,0.0909,0.0,0.0738,0.0071,0.0346,0.8992,12.7273,0.0742,0.3021,0.0008,0.031,0.1008
0.0056,0.08,0.0,0.08,0.0115,0.0408,0.8814,7.9732,0.2906,0.354,0.0004,0.0763,0.1186
0.0016,0.0637,0.004,0.0438,0.0025,0.0129,0.9579,4.9419,0.0766,0.3913,0.3378,0.0187,0.0421
0.0528,0.2903,0.0634,0.1569,0.2401,0.119,0.2793,38.69,0.3646,0.5277,0.0048,0.675,0.7207
0.004,0.074,0.0,0.0672,0.0113,0.0275,0.8548,12.8463,0.2947,0.3596,0.001,0.0887,0.1452
0.012,0.1773,0.0199,0.1478,0.026,0.0519,0.7951,18.7243,0.6368,0.4209,0.0031,0.123,0.2049
0.0035,0.1216,0.0049,0.0924,0.0217,0.0449,0.7949,15.4473,0.401,0.2839,0.0065,0.0769,0.2051
0.0028,0.1031,0.0,0.0928,0.008,0.0255,0.8908,11.895,0.3506,0.3674,0.0016,0.0588,0.1092
0.0212,0.1259,0.0127,0.1133,0.0175,0.0492,0.8475,16.3664,0.2583,0.3113,0.0021,0.0847,0.1525
0.0057,0.1361,0.0106,0.1152,0.0171,0.0365,0.8018,20.9374,0.409,0.481,0.0004,0.1261,0.1982
0.0035,0.0763,0.0153,0.0534,0.0026,0.0188,0.9665,0.0,0.5186,0.3776,0.0005,0.0138,0.0335
0.0191,0.2398,0.0255,0.1073,0.1991,0.0984,0.3306,36.66,0.2901,0.4722,0.0046,0.6543,0.6694
0.14,0.2318,0.1114,0.1661,0.2753,0.1934,0.328,35.95,0.4577,0.3516,0.0066,0.5,0.672
0.0048,0.0913,0.0092,0.0913,0.0065,0.0292,0.9008,10.0,0.4886,0.3522,0.0009,0.0496,0.0992
0.0194,0.2824,0.0474,0.1471,0.2409,0.1045,0.392,43.06,0.3907,0.4664,0.0045,0.6447,0.608
0.016,0.3151,0.0239,0.1497,0.218,0.0939,0.2793,38.69,0.4061,0.5449,0.0048,0.7,0.7207
0.005,0.1644,0.0059,0.1351,0.0162,0.0528,0.8537,9.1361,0.296,0.3262,0.0004,0.065,0.1463
0.0109,0.156,0.0278,0.1468,0.025,0.0523,0.8571,7.6014,0.5846,0.3902,0.0309,0.0714,0.1429
0.0223,0.1697,0.0244,0.1455,0.0177,0.0562,0.8676,11.5981,0.6537,0.3438,0.0142,0.0441,0.1324
0.0023,0.0508,0.0204,0.0508,0.0036,0.0116,0.951,3.7252,0.297,0.3179,0.0022,0.0259,0.049
0.0037,0.0679,0.004,0.0679,0.0021,0.015,0.9663,2.9644,0.1988,0.3406,0.0809,0.0181,0.0337
0.0032,0.0365,0.0,0.0365,0.0035,0.0147,0.9298,7.6923,0.272,0.326,0.0435,0.0351,0.0702
